"gameid","date","outcome","team1","team2","gf.ga","xg_gf.ga","xg_gf.ga_1","spi","manexp","mangoals","leagueadv"
"17881_Fiorentina_Empoli",2018-12-16,"win1","Fiorentina","Empoli",3.30555555555556,1.21100521595224,1.20358638896247,1.23725321888412,1.10569105691057,1.40604905929983,1.60401170261183
"17881_Frosinone_Sassuolo",2018-12-16,"win2","Frosinone","Sassuolo",0.55,1.21152767527675,1.20363153669879,0.768554840734348,1.59375,1.43529411764706,1.59990937257083
"17881_Roma_Genoa",2018-12-16,"win1","Roma","Genoa",3.33333333333333,1.21031297995714,1.20293477384504,1.33408774373259,0.758139534883721,1.22554465967828,1.60066959956721
"17881_Sampdoria_Parma",2018-12-16,"win1","Sampdoria","Parma",1.88571428571429,1.2104784470706,1.20292441605611,1.14906146485094,1.94366197183099,1.20518165574747,1.60390490869561
"17881_SPAL_Chievo Verona",2018-12-16,"tie","SPAL","Chievo Verona",1.74358974358974,1.21149404318799,1.20353266214839,1.11576923076923,1.04390243902439,1.89145050543582,1.60390490869561
"17882_Atalanta_Lazio",2018-12-17,"win1","Atalanta","Lazio",1.875,1.21124126737704,1.20315730713409,1.02364284770836,3,0.816161616161616,1.60552378813706
"17883_Bologna_Milan",2018-12-18,"tie","Bologna","Milan",0.572727272727273,1.2109625181416,1.2022756568941,0.750408942202835,1.02597402597403,1.65959630516593,1.60552378813706
"17887_Chievo Verona_Inter Milan",2018-12-22,"tie","Chievo Verona","Inter Milan",0.352941176470588,1.21054192283075,1.20164599885039,0.640551323902793,0.6158357771261,0.766798941798942,1.6050915935533
"17887_Empoli_Sampdoria",2018-12-22,"win2","Empoli","Sampdoria",1.16666666666667,1.20939058772501,1.20001778331036,0.923283770958557,1.77857142857143,1.51685880211493,1.60014442776583
"17887_Genoa_Atalanta",2018-12-22,"win1","Genoa","Atalanta",0.808823529411765,1.20793845272106,1.19887364697842,0.75658150693814,0.875,1.50375939849624,1.60293974046622
"17887_Juventus_Roma",2018-12-22,"win1","Juventus","Roma",2.75,1.20789179371425,1.19824102791316,1.19852067098138,1.36309523809524,1.42077496097532,1.60455195031201
"17887_Lazio_Cagliari",2018-12-22,"win1","Lazio","Cagliari",2.72222222222222,1.20872661471558,1.19904990857694,1.2598282127519,0.275261324041812,2.66770984165538,1.60734651891563
"17887_Milan_Fiorentina",2018-12-22,"win2","Milan","Fiorentina",2,1.20973798057301,1.19976477454613,1.02504870581687,0.269372693726937,1.05349870418364,1.60530349844342
"17887_Napoli_SPAL",2018-12-22,"win1","Napoli","SPAL",5.27777777777778,1.20970805897092,1.20028463710978,1.47876044568245,1.63551401869159,1.52759470561388,1.60691484438811
"17887_Parma_Bologna",2018-12-22,"tie","Parma","Bologna",2.18181818181818,1.21115910328738,1.20202671661307,0.97570262919311,0.9125,0.962477665276951,1.60691484438811
"17887_Sassuolo_Torino",2018-12-22,"tie","Sassuolo","Torino",1,1.2113831317443,1.20237028140468,0.948185011709602,0.243445692883895,1.41242416889105,1.60648377623032
"17887_Udinese_Frosinone",2018-12-22,"tie","Udinese","Frosinone",1.5,1.21206196245476,1.20350366251875,1.19921063564603,0.692737430167598,1.01821716589862,1.60605331317712
"17891_Atalanta_Juventus",2018-12-26,"tie","Atalanta","Juventus",0.764705882352941,1.21168095391744,1.20303214657285,0.83994708994709,1.04721030042918,1.06834752286931,1.60519419734138
"17891_Bologna_Lazio",2018-12-26,"win2","Bologna","Lazio",0.802083333333333,1.21163772331667,1.20326406228669,0.726819672131148,0.975609756097561,0.782727272727273,1.60113041619322
"17891_Cagliari_Genoa",2018-12-26,"win1","Cagliari","Genoa",1.88181818181818,1.21014807857325,1.20186891229305,1.01533794033373,1.32407407407407,1.07386363636364,1.60273355042693
"17891_Fiorentina_Parma",2018-12-26,"win2","Fiorentina","Parma",3.4,1.21044230457253,1.2018625491445,1.33474889217134,3.79166666666667,1.39816348035526,1.60070541579875
"17891_Frosinone_Milan",2018-12-26,"tie","Frosinone","Milan",0.352941176470588,1.21099568002038,1.20326277885122,0.671294405879951,2.30769230769231,1.6045045045045,1.60070541579875
"17891_Inter Milan_Napoli",2018-12-26,"win1","Inter Milan","Napoli",1.52380952380952,1.20969043013644,1.20130140437745,0.968371546149324,0.979942693409742,1.10005371603474,1.60230732254446
"17891_Roma_Sassuolo",2018-12-26,"win1","Roma","Sassuolo",1.8,1.21018683081191,1.20169189475574,1.15473652147426,2.52307692307692,1.15519036287924,1.60508545300555
"17891_Sampdoria_Chievo Verona",2018-12-26,"win1","Sampdoria","Chievo Verona",3.54545454545455,1.21176599695612,1.20326722447836,1.20577211394303,0.674757281553398,1.30810453677874,1.60829241614828
"17891_SPAL_Udinese",2018-12-26,"tie","SPAL","Udinese",0.857142857142857,1.21255309135322,1.20354361711436,1.01093281608182,1.80672268907563,2.1,1.60829241614828
"17891_Torino_Empoli",2018-12-26,"win1","Torino","Empoli",1.66666666666667,1.21299001212401,1.20420881384395,1.1838454784899,1.09311740890688,1.57141577060932,1.61310886191615
"17894_Chievo Verona_Frosinone",2018-12-29,"win1","Chievo Verona","Frosinone",1.42592592592593,1.21436198765938,1.20496544126326,1.09425051334702,1.17222222222222,0.906161137440758,1.61471594411979
"17894_Empoli_Inter Milan",2018-12-29,"win2","Empoli","Inter Milan",0.866666666666667,1.21496513462909,1.20551686168958,0.67548309178744,0.730994152046784,1.02125940594059,1.6126752290704
"17894_Genoa_Fiorentina",2018-12-29,"tie","Genoa","Fiorentina",1.61538461538462,1.21389318740472,1.2044624427794,0.822117385874844,0.801470588235294,1.58798999165972,1.6126752290704
"17894_Juventus_Sampdoria",2018-12-29,"win1","Juventus","Sampdoria",1.88888888888889,1.21328792127553,1.2035594136206,1.38966846569005,1.63120567375887,1.83913043478261,1.6138468224251
"17894_Lazio_Torino",2018-12-29,"tie","Lazio","Torino",1.30769230769231,1.21380040386374,1.20398389027974,1.12753538596235,0.298507462686567,2.12798742138365,1.61341317212529
"17894_Milan_SPAL",2018-12-29,"win1","Milan","SPAL",3.11111111111111,1.21350703683058,1.20364942553728,1.2825523084904,0.344186046511628,0.779725412313272,1.61458308869628
"17894_Napoli_Bologna",2018-12-29,"win1","Napoli","Bologna",5.66666666666667,1.21457345733425,1.20491090830074,1.5543119266055,4.33333333333333,1.57123745819398,1.6153176665003
"17894_Parma_Roma",2018-12-29,"win2","Parma","Roma",1.125,1.21489627091428,1.20515024440219,0.7109344454581,0.437869822485207,1.04372019077901,1.61125397586697
"17894_Sassuolo_Atalanta",2018-12-29,"win2","Sassuolo","Atalanta",1,1.21326282880799,1.20373460709905,0.837049520352606,0.265060240963855,1.45104895104895,1.60232741423532
"17894_Udinese_Cagliari",2018-12-29,"win1","Udinese","Cagliari",0.971428571428572,1.21090866533267,1.20203531747233,0.936405682193591,0.434027777777778,1.34682352941176,1.60550348365287
"17915_Inter Milan_Sassuolo",2019-01-19,"tie","Inter Milan","Sassuolo",2.31818181818182,1.21210175633837,1.20303023753431,1.32109945980299,5.1969696969697,1.44430784361938,1.60550348365287
"17915_Roma_Torino",2019-01-19,"win1","Roma","Torino",1.6,1.21230820119021,1.20335257769353,1.11895161290323,0.613382899628253,1.2367816091954,1.60624276341559
"17915_Udinese_Parma",2019-01-19,"win2","Udinese","Parma",0.9375,1.21295961405377,1.2040877071138,1.08718330849478,1.72602739726027,1.26051051051051,1.60381077760843
"17916_Cagliari_Empoli",2019-01-20,"tie","Cagliari","Empoli",2.32323232323232,1.21256931608133,1.20415302429778,1.0552466367713,1.15725806451613,1.27177700348432,1.60296792955371
"17916_Fiorentina_Sampdoria",2019-01-20,"tie","Fiorentina","Sampdoria",1.63636363636364,1.21228842440077,1.20392890954471,1.10083396512509,1.92957746478873,1.39279197080292,1.6017080117661
"17916_Frosinone_Atalanta",2019-01-20,"win2","Frosinone","Atalanta",0.277777777777778,1.21200257412663,1.20346811371907,0.619680511182109,0.724,1.29607205025354,1.59176879895213
"17916_Napoli_Lazio",2019-01-20,"win1","Napoli","Lazio",2.3,1.20853809134916,1.2009273106705,1.0894819466248,4.24096385542169,1.10979178007621,1.59292619883492
"17916_SPAL_Bologna",2019-01-20,"tie","SPAL","Bologna",1.33333333333333,1.20886538738428,1.20107537008656,1.02190560997329,2.63414634146341,1.25569800569801,1.59251553083414
"17917_Genoa_Milan",2019-01-21,"win2","Genoa","Milan",1.1,1.20869172847514,1.20091503826912,0.792523867150733,2.77215189873418,1.84265087004813,1.58856877762784
"17917_Juventus_Chievo Verona",2019-01-21,"win1","Juventus","Chievo Verona",6.33333333333333,1.20817160079998,1.20105334199016,1.66202414113278,1.11594202898551,1.97051417969785,1.59326058539401
"17922_Milan_Napoli",2019-01-26,"tie","Milan","Napoli",1.14285714285714,1.21016010857873,1.20287658600727,0.894338261810314,0.214285714285714,0.695551704217215,1.59326058539401
"17922_Sampdoria_Udinese",2019-01-26,"win1","Sampdoria","Udinese",2.03125,1.20988852687791,1.20247394722928,1.16090146750524,1.16666666666667,1.47058823529412,1.59952709099078
"17922_Sassuolo_Cagliari",2019-01-26,"win1","Sassuolo","Cagliari",2.24223602484472,1.21222460052485,1.20431230314835,1.09644757164922,0.231833910034602,1.77611940298507,1.60423504161976
"17923_Atalanta_Roma",2019-01-27,"tie","Atalanta","Roma",1.77272727272727,1.21379217289129,1.20553568386987,1.02662037037037,1.44117647058824,1.26640431957536,1.60298163170277
"17923_Bologna_Frosinone",2019-01-27,"win2","Bologna","Frosinone",1.91666666666667,1.21433523156243,1.20665379183611,1.21714778112882,0.447513812154696,1.25135802469136,1.59507544581619
"17923_Chievo Verona_Fiorentina",2019-01-27,"win2","Chievo Verona","Fiorentina",0.684210526315789,1.21322837028899,1.20666425824001,0.747561994984675,0.776556776556777,1.04059462550029,1.59188564694606
"17923_Lazio_Juventus",2019-01-27,"win2","Lazio","Juventus",0.744360902255639,1.21313190070811,1.20732090267935,0.854718034617532,0.346153846153846,1.61111111111111,1.5895223527881
"17923_Parma_SPAL",2019-01-27,"win2","Parma","SPAL",1.6530612244898,1.21292036436467,1.20763996353846,0.952924644300017,0.347222222222222,0.926369426751592,1.58676475077073
"17923_Torino_Inter Milan",2019-01-27,"win1","Torino","Inter Milan",0.923076923076923,1.21246842043623,1.20768921350693,0.838037552998183,0.790087463556851,1.073078774266,1.58831168194944
"17924_Empoli_Genoa",2019-01-28,"win2","Empoli","Genoa",1.77272727272727,1.21238188389441,1.20711868708231,0.953018995929444,1.15668202764977,1.27317293326693,1.58401966791619
"17929_Empoli_Chievo Verona",2019-02-02,"tie","Empoli","Chievo Verona",2.82456140350877,1.21178634126527,1.20735927260743,1.01239744758432,1.21153846153846,1.59183673469388,1.58322309431316
"17929_Juventus_Parma",2019-02-02,"tie","Juventus","Parma",3.2,1.21174506246753,1.20748992552271,1.66523525018671,3.13513513513514,1.8214609800363,1.582032257258
"17929_Napoli_Sampdoria",2019-02-02,"win1","Napoli","Sampdoria",2.01923076923077,1.21229555491445,1.20861174228851,1.2147024504084,2.46853146853147,2.17155190688173,1.58664571461197
"17930_Genoa_Sassuolo",2019-02-03,"tie","Genoa","Sassuolo",1.27272727272727,1.21324187873764,1.20893215170253,0.909842338894841,3.28358208955224,1.38696604600219,1.58624644247355
"17930_Inter Milan_Bologna",2019-02-03,"win2","Inter Milan","Bologna",3.60606060606061,1.21313645818619,1.2088706928835,1.51713338246131,2.79674796747967,1.59113372093023,1.58431140582231
"17930_Roma_Milan",2019-02-03,"tie","Roma","Milan",1.58823529411765,1.21312936448407,1.20939825911442,1.03870967741935,2.075,1.55358275206088,1.58391433670434
"17930_SPAL_Torino",2019-02-03,"tie","SPAL","Torino",0.602678571428571,1.21358850033606,1.21019209998781,0.817881270662642,0.803703703703704,1.50394073818855,1.58391433670434
"17930_Udinese_Fiorentina",2019-02-03,"tie","Udinese","Fiorentina",0.666666666666667,1.21370846224242,1.21037644321432,0.786154507668052,0.463503649635036,1.16116880738745,1.58351780119508
"17931_Cagliari_Atalanta",2019-02-04,"win2","Cagliari","Atalanta",0.668435013262599,1.21373216964634,1.21050886441475,0.705574261129817,1.14741035856574,1.07693836513281,1.58158962140285
"17931_Frosinone_Lazio",2019-02-04,"win2","Frosinone","Lazio",0.33201581027668,1.21319051431411,1.21022279262503,0.628779032048787,2.16666666666667,0.752747252747253,1.57966496125691
"17934_Lazio_Empoli",2019-02-07,"win1","Lazio","Empoli",2.69886363636364,1.21266385541836,1.20995961187176,1.38870792616721,0.329317269076305,2.47785365853659,1.58119527355397
"17935_Chievo Verona_Roma",2019-02-08,"win2","Chievo Verona","Roma",0.588628762541806,1.21328738800827,1.21046880168144,0.707005547671268,1.24561403508772,0.863205783372803,1.57543675230206
"17936_Fiorentina_Napoli",2019-02-09,"tie","Fiorentina","Napoli",1.42857142857143,1.21184766035679,1.20988273866279,0.83045770428948,0.783475783475784,0.862706790609737,1.57543675230206
"17936_Parma_Inter Milan",2019-02-09,"win2","Parma","Inter Milan",0.69327731092437,1.21058952205074,1.20797693456727,0.684923076923077,0.22093023255814,0.921364676513418,1.57352423441786
"17937_Atalanta_SPAL",2019-02-10,"win1","Atalanta","SPAL",2.57142857142857,1.20867745359691,1.20561082206035,1.39731987469544,1.13364055299539,1.14090431125131,1.57465948722783
"17937_Bologna_Genoa",2019-02-10,"tie","Bologna","Genoa",0.694444444444444,1.20963794667449,1.20672547087029,0.939190324206282,0.559633027522936,1.34533831255143,1.5742716334688
"17937_Milan_Cagliari",2019-02-10,"win1","Milan","Cagliari",3.59183673469388,1.20955262293287,1.20669040269544,1.30652824212564,0.262068965517241,1.20646284829721,1.57884025491312
"17937_Sampdoria_Frosinone",2019-02-10,"win2","Sampdoria","Frosinone",3.50769230769231,1.21039989275641,1.20667175686554,1.39388379204893,0.774725274725275,1.00895041655053,1.57692708907254
"17937_Sassuolo_Juventus",2019-02-10,"win2","Sassuolo","Juventus",0.523809523809524,1.21015782408888,1.20683406249352,0.74515393386545,0.28936170212766,1.08586467373835,1.57120840986836
"17937_Torino_Udinese",2019-02-10,"win1","Torino","Udinese",1.97321428571429,1.20814587045076,1.20516556291391,1.25058548009368,2.24793388429752,1.87536043829296,1.57272538628002
"17942_Juventus_Frosinone",2019-02-15,"win1","Juventus","Frosinone",4.05844155844156,1.20851302797512,1.20529207263888,1.74965367108648,1.27322404371585,1.49227467811159,1.57728070724405
"17943_Atalanta_Milan",2019-02-16,"win2","Atalanta","Milan",1.33333333333333,1.20986308834548,1.20604027954467,1.07842608812828,3.04938271604938,1.75466638624533,1.57308550082849
"17943_Cagliari_Parma",2019-02-16,"win1","Cagliari","Parma",1.25274725274725,1.20927960728611,1.20629731447771,1.04000734079648,3.85333333333333,1.20559765231484,1.57421469386655
"17944_Empoli_Sassuolo",2019-02-17,"win1","Empoli","Sassuolo",1.07936507936508,1.21014102585021,1.20726329121235,0.867466126771531,3.72058823529412,1.21588556371165,1.57876115992977
"17944_Genoa_Lazio",2019-02-17,"win1","Genoa","Lazio",1.10294117647059,1.21101725318809,1.20729611080195,0.783712669385607,2.6,0.862539827036868,1.57988827791124
"17944_Inter Milan_Sampdoria",2019-02-17,"win1","Inter Milan","Sampdoria",1.7,1.21161717534134,1.20786695065029,1.21898244570068,2.39583333333333,1.76894409937888,1.58101443856932
"17944_Napoli_Torino",2019-02-17,"tie","Napoli","Torino",2.28571428571429,1.21203339655561,1.2081615183914,1.21440997390548,1.30627306273063,1.88641603745358,1.58101443856932
"17944_SPAL_Fiorentina",2019-02-17,"win2","SPAL","Fiorentina",0.692307692307692,1.2125845219981,1.20899960517224,0.842066851554517,0.792727272727273,1.62069384531259,1.57492689569488
"17944_Udinese_Chievo Verona",2019-02-17,"win1","Udinese","Chievo Verona",1.64473684210526,1.21052987623052,1.20719190028851,1.02819237147595,0.61244019138756,1.34418402777778,1.57643653078263
"17945_Roma_Bologna",2019-02-18,"win1","Roma","Bologna",3.42222222222222,1.21040522748594,1.20657715700257,1.39824749642346,1.34677419354839,1.29545164989171,1.57756015393861
"17949_Milan_Empoli",2019-02-22,"win1","Milan","Empoli",2.99393939393939,1.21022480312516,1.20599968086804,1.31693223603572,0.308,1.15584415584416,1.58209228515625
"17950_Frosinone_Roma",2019-02-23,"win2","Frosinone","Roma",0.265625,1.21118349326972,1.20616689291964,0.667274859898345,1.06395348837209,1.12458539146205,1.57941716995533
"17950_Torino_Atalanta",2019-02-23,"win1","Torino","Atalanta",0.684444444444445,1.21024077236802,1.20544533230982,0.875474083438685,1.08333333333333,1.33505420753743,1.58243420302142
"17951_Bologna_Juventus",2019-02-24,"win2","Bologna","Juventus",0.228070175438596,1.21080531004423,1.2054484930568,0.656496400411381,0.521186440677966,1.01914645162712,1.58053736866622
"17951_Chievo Verona_Genoa",2019-02-24,"tie","Chievo Verona","Genoa",0.733333333333333,1.21085001856406,1.20603752660377,0.894418071697496,0.977168949771689,0.956452192667146,1.58053736866622
"17951_Fiorentina_Inter Milan",2019-02-24,"tie","Fiorentina","Inter Milan",1.42222222222222,1.21052164584224,1.20554462543636,0.860807659261078,0.8,0.961538461538462,1.57937656527499
"17951_Parma_Napoli",2019-02-24,"win2","Parma","Napoli",0.654761904761905,1.21040111689846,1.2056363821345,0.641409902889342,0.21875,0.816043575142362,1.57184228113166
"17951_Sampdoria_Cagliari",2019-02-24,"win1","Sampdoria","Cagliari",4.8469387755102,1.20863128102319,1.20485145616859,1.17384508509899,0.487972508591065,1.34861743993372,1.57333963020717
"17951_Sassuolo_SPAL",2019-02-24,"tie","Sassuolo","SPAL",1.62962962962963,1.20977754438797,1.20616521007789,1.13178712693276,0.31651376146789,1.14255765199161,1.57295897152557
"17956_Cagliari_Inter Milan",2019-03-01,"win1","Cagliari","Inter Milan",0.985185185185185,1.20942073407414,1.20571662864241,0.702659245516388,0.838150289017341,0.863245436105477,1.57407472596556
"17957_Empoli_Parma",2019-03-02,"tie","Empoli","Parma",1.29545454545455,1.20898896823021,1.20473381889477,1.08013672616787,3.34210526315789,1.43248031496063,1.57293402777778
"17957_Lazio_Roma",2019-03-02,"win1","Lazio","Roma",1.17647058823529,1.20915487883955,1.20525604396494,0.983993702440304,0.479768786127168,1.84176360614873,1.57741638321995
"17957_Milan_Sassuolo",2019-03-02,"win1","Milan","Sassuolo",2.29166666666667,1.20989415689527,1.20532941975548,1.21574625664144,1.1304347826087,0.968864468864469,1.57891191893424
"17958_Atalanta_Fiorentina",2019-03-03,"win1","Atalanta","Fiorentina",1.23529411764706,1.21022634880268,1.20541125890967,1.10551626591231,0.898550724637681,1.50205566097407,1.58151945617481
"17958_Genoa_Frosinone",2019-03-03,"tie","Genoa","Frosinone",2.4040404040404,1.21102322768674,1.2058629922341,1.19670542635659,1.20652173913043,1.37297297297297,1.58151945617481
"17958_Napoli_Juventus",2019-03-03,"win2","Napoli","Juventus",1.04533333333333,1.21165627830164,1.20682359591392,0.969441881918819,1.49789029535865,1.42723258469737,1.57925591237954
"17958_SPAL_Sampdoria",2019-03-03,"win2","SPAL","Sampdoria",0.589569160997732,1.21190602301249,1.2076023745818,0.828513000292141,1.51034482758621,1.7402505244971,1.57699935721896
"17958_Torino_Chievo Verona",2019-03-03,"win1","Torino","Chievo Verona",3.25,1.21114064701348,1.20704904419057,1.29159015791407,1.3047619047619,1.67606724176067,1.58147416988791
"17958_Udinese_Bologna",2019-03-03,"win1","Udinese","Bologna",1.2,1.21177614589201,1.20716990252155,0.942095432161657,1.032,1.11911780762092,1.58258190752397
"17963_Juventus_Udinese",2019-03-08,"win1","Juventus","Udinese",4.2,1.21166426491936,1.20667321060762,1.56205962059621,1.91803278688525,2.24903636668343,1.58667399398939
"17964_Chievo Verona_Milan",2019-03-09,"win2","Chievo Verona","Milan",0.356481481481481,1.2133528929588,1.20806100655998,0.723062632696391,2.6219512195122,1.15848837209302,1.58440871014025
"17964_Parma_Genoa",2019-03-09,"win1","Parma","Genoa",0.9,1.21220582897745,1.20692938439844,0.842062982005141,0.354545454545455,1.11735700197239,1.58589956746559
"17965_Bologna_Cagliari",2019-03-10,"win1","Bologna","Cagliari",1.48571428571429,1.21254286206029,1.20702320596346,1.01485319516408,0.424657534246575,1.69686907020873,1.58888338537137
"17965_Fiorentina_Lazio",2019-03-10,"tie","Fiorentina","Lazio",1.67094017094017,1.21370389384934,1.20801347611599,0.927949326999208,3.22093023255814,0.717732002548312,1.58849480060222
"17965_Frosinone_Torino",2019-03-10,"win2","Frosinone","Torino",0.35978835978836,1.21342812799924,1.20769088985767,0.733901918976546,0.676470588235294,1.27102803738318,1.58623008288204
"17965_Inter Milan_SPAL",2019-03-10,"win1","Inter Milan","SPAL",2.80128205128205,1.21289997147777,1.20749512588625,1.41719971570718,1.57990867579909,1.24010183557722,1.58920891806247
"17965_Sampdoria_Atalanta",2019-03-10,"win2","Sampdoria","Atalanta",1.06666666666667,1.21373310097169,1.20799097083532,0.877657542966264,0.565217391304348,1.06866288074342,1.58694552201046
"17965_Sassuolo_Napoli",2019-03-10,"tie","Sassuolo","Napoli",0.73015873015873,1.21307659252503,1.20760371794155,0.738663202645253,0.198300283286119,1.00683550528645,1.58655946258734
"17966_Roma_Empoli",2019-03-11,"win1","Roma","Empoli",4.16267942583732,1.21290232504228,1.20743287491814,1.32526501766784,1.78486055776892,1.8040625,1.58765943451851
"17970_Cagliari_Fiorentina",2019-03-15,"win1","Cagliari","Fiorentina",1.16666666666667,1.21317491700518,1.20751915708812,0.802736602052452,1.05054151624549,1.15032965064867,1.58875849058045
"17971_Sassuolo_Sampdoria",2019-03-16,"win2","Sassuolo","Sampdoria",0.971514242878561,1.21386834621142,1.20824442095607,0.920325676068625,0.486301369863014,1.60394366197183,1.58387105237358
"17971_SPAL_Roma",2019-03-16,"win1","SPAL","Roma",0.553775743707094,1.21259650356624,1.2075886369518,0.757068203135468,0.493273542600897,1.39442039442039,1.58496715236729
"17971_Torino_Bologna",2019-03-16,"win2","Torino","Bologna",2.42156862745098,1.21215988845966,1.20660539371581,1.16655585106383,2.18253968253968,1.39697393515575,1.58234573788944
"17972_Atalanta_Chievo Verona",2019-03-17,"tie","Atalanta","Chievo Verona",4.57894736842105,1.21153036047421,1.20642256473783,1.46279761904762,1.18009478672986,1.78037402133788,1.58196564063546
"17972_Empoli_Frosinone",2019-03-17,"win1","Empoli","Frosinone",2.32,1.2119710464794,1.20718175035321,1.10848965383872,0.318918918918919,0.899778924097273,1.58305898951895
"17972_Genoa_Juventus",2019-03-17,"win1","Genoa","Juventus",0.497076023391813,1.21218081841098,1.20717785282786,0.703340554098735,0.936974789915966,1.09308549110372,1.58600695720374
"17972_Lazio_Parma",2019-03-17,"win1","Lazio","Parma",1.80392156862745,1.21288801387032,1.20753296862187,1.42841037204059,1.09090909090909,2.29718875502008,1.59004869069919
"17972_Milan_Inter Milan",2019-03-17,"win2","Milan","Inter Milan",1.4953560371517,1.21441247703357,1.20868907509781,0.966581956797967,0.227665706051873,0.799400530109738,1.58742336939907
"17972_Napoli_Udinese",2019-03-17,"win1","Napoli","Udinese",4.16993464052288,1.21318534186342,1.20751807762407,1.51225267743692,2.89430894308943,2.65670339260391,1.58960016284317
"17984_Chievo Verona_Cagliari",2019-03-29,"win2","Chievo Verona","Cagliari",1.6551724137931,1.21375859359143,1.20773992707276,0.943657103352921,0.737201365187713,1.21684368191721,1.58405021015309
"17985_Juventus_Empoli",2019-03-30,"win1","Juventus","Empoli",5.16666666666667,1.21277098853812,1.20775427558741,1.51367461430575,4.05172413793103,1.76746739876459,1.58551658379377
"17985_Sampdoria_Milan",2019-03-30,"win1","Sampdoria","Milan",1.02941176470588,1.21355185465163,1.20852813186726,0.927462526766595,1.73493975903614,1.27227303523035,1.58698363584003
"17985_Udinese_Genoa",2019-03-30,"win1","Udinese","Genoa",1.15555555555556,1.2138838916017,1.20862350970539,0.87828535669587,0.30316742081448,1.52238805970149,1.58991977514926
"17986_Bologna_Sassuolo",2019-03-31,"win1","Bologna","Sassuolo",0.833333333333333,1.21383173207826,1.20772690251071,0.989531325495249,1.78571428571429,1.32,1.5910048503756
"17986_Fiorentina_Torino",2019-03-31,"tie","Fiorentina","Torino",1.42105263157895,1.21425184547977,1.20804469361598,1.00204170920228,1.01831501831502,1.19787513642337,1.59062133138136
"17986_Frosinone_SPAL",2019-03-31,"win2","Frosinone","SPAL",0.646551724137931,1.21457347321327,1.20862568849149,0.908148928696874,0.840909090909091,1.03261882572227,1.58877230935641
"17986_Inter Milan_Lazio",2019-03-31,"win2","Inter Milan","Lazio",1.92857142857143,1.21474988548226,1.20939576754489,1.0416721097322,3.98850574712644,0.919308357348703,1.58692650955943
"17986_Parma_Atalanta",2019-03-31,"win2","Parma","Atalanta",0.407608695652174,1.21448924606068,1.20950564672459,0.67157490396927,0.311023622047244,1.11459915611814,1.5828675690807
"17986_Roma_Napoli",2019-03-31,"win2","Roma","Napoli",1.43157894736842,1.21209995073142,1.20673257561525,0.901360544217687,1.2683615819209,1.09321975524074,1.57700108239026
"17988_Cagliari_Juventus",2019-04-02,"win2","Cagliari","Juventus",0.666666666666667,1.21073495191615,1.20612047138258,0.685939858353651,1.22175732217573,0.820693401089999,1.57335694476929
"17988_Milan_Udinese",2019-04-02,"tie","Milan","Udinese",2.95454545454545,1.20920066611157,1.20461246840775,1.31831085876508,1.23076923076923,0.804036458333333,1.57298836822399
"17989_Empoli_Napoli",2019-04-03,"win1","Empoli","Napoli",0.722408026755853,1.20973263377941,1.20550839199545,0.694588405447752,0.169014084507042,0.686575654152446,1.57406867869582
"17989_Frosinone_Parma",2019-04-03,"win1","Frosinone","Parma",0.466666666666667,1.20979923346485,1.20529151613305,1.0221525191139,2.38461538461538,1.38287250384025,1.57477893118032
"17989_Genoa_Inter Milan",2019-04-03,"win2","Genoa","Inter Milan",0.993181818181818,1.21032724290803,1.20585970016882,0.801236749116608,0.64367816091954,1.1576222901612,1.56753857786618
"17989_Roma_Fiorentina",2019-04-03,"tie","Roma","Fiorentina",1.66447368421053,1.20774937748304,1.20353480862822,1.06159420289855,1.61870503597122,1.62066378066378,1.56681331747919
"17989_SPAL_Lazio",2019-04-03,"win1","SPAL","Lazio",0.686111111111111,1.20781973396255,1.20381464205257,0.737456242707118,2.51136363636364,0.907502893823003,1.56825241115075
"17989_Torino_Sampdoria",2019-04-03,"win1","Torino","Sampdoria",1.125,1.20784885204733,1.20345562313563,0.977666428060129,1.87755102040816,1.50504908835905,1.56932823636188
"17990_Atalanta_Bologna",2019-04-04,"win1","Atalanta","Bologna",2.33333333333333,1.20837807985756,1.20393850205251,1.2788182111721,1.96850393700787,1.45093150684932,1.57328202667665
"17990_Sassuolo_Chievo Verona",2019-04-04,"win1","Sassuolo","Chievo Verona",2.64705882352941,1.20920055257349,1.20405667897136,1.15391826021747,0.339622641509434,1.77554438860972,1.57904759958927
"17992_Juventus_Milan",2019-04-06,"win1","Juventus","Milan",1.72549019607843,1.21030925208885,1.20411982122698,1.16943656262667,2.80952380952381,1.93158329888384,1.58011967548911
"17992_Parma_Torino",2019-04-06,"tie","Parma","Torino",0.558823529411765,1.21048426088505,1.20407249079963,0.723543055958249,0.291970802919708,1.1099537037037,1.58011967548911
"17992_Sampdoria_Roma",2019-04-06,"win2","Sampdoria","Roma",1.46666666666667,1.21012085821541,1.20352657470821,0.948124828907747,0.324384787472036,0.98778533268577,1.57830813115478
"17993_Cagliari_SPAL",2019-04-07,"win1","Cagliari","SPAL",1.89473684210526,1.20971704560756,1.2034114514084,1.01298926220991,1.32579185520362,0.879191552901024,1.5793791512385
"17993_Fiorentina_Frosinone",2019-04-07,"win2","Fiorentina","Frosinone",3.22916666666667,1.21054889705229,1.20435850829495,1.31401975683891,1.5,1.13997113997114,1.57757052939857
